MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
367309860,2016-01-01T00:09:33,21.30994,-157.87021,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367060190,2016-01-01T00:13:21,21.31023,-157.86928,0.0,198.9,511.0,"PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52
367060190,2016-01-01T00:16:42,21.31026,-157.86929,0.0,163.8,511.0,PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52",,,,,,,,
367060190,2016-01-01T00:27:52,21.31024,-157.86928,0.1,174.4,511.0,"PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52
367060190,2016-01-01T00:30:02,21.31024,-157.86927,0.1,113.9,511.0,PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52",,,,,,,,
367309860,2016-01-01T00:31:55,21.30996,-157.87022,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367060190,2016-01-01T00:37:02,21.31025,-157.86928,0.0,-158.0,511.0,"PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52
367309860,2016-01-01T00:37:34,21.30996,-157.87021,0.0,0.0,302.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367309860,2016-01-01T00:42:04,21.30996,-157.87021,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367060190,2016-01-01T00:44:59,21.31027,-157.86928,0.0,-103.3,511.0,PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52",,,,,,,,
367309860,2016-01-01T00:46:35,21.30996,-157.87021,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367309860,2016-01-01T00:48:44,21.30997,-157.87020,0.0,0.0,304.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367060190,2016-01-01T00:50:31,21.31026,-157.86927,0.0,20.3,511.0,"PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52
367309860,2016-01-01T00:52:04,21.30997,-157.87020,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367060190,2016-01-01T00:55:02,21.31025,-157.86928,0.1,121.3,511.0,PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52",,,,,,,,
367309860,2016-01-01T00:56:34,21.30998,-157.87020,0.0,0.0,304.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367060190,2016-01-01T00:57:12,21.31026,-157.86928,0.1,-88.0,511.0,"PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52
367309860,2016-01-01T00:57:43,21.30998,-157.87020,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367060190,2016-01-01T00:59:32,21.31034,-157.86934,0.1,178.2,511.0,PI""ILANI,IMO1172744,WDC6711,52,under way using engine,24,11,4.6,52",,,,,,,,
367309860,2016-01-01T01:02:14,21.30998,-157.87020,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367309860,2016-01-01T01:04:25,21.30999,-157.87019,0.0,0.0,304.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367309860,2016-01-01T01:05:34,21.30999,-157.87019,0.0,0.0,304.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367309860,2016-01-01T01:07:45,21.30999,-157.87019,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367008810,2016-01-01T00:18:19,21.31021,-157.87303,0.0,-84.2,511.0,CAPT LES EASOM,IMO7129520,WTT8587,1025,under way using engine,37.67,9.45,3.8,32
367008810,2016-01-01T00:21:48,21.31022,-157.87303,0.1,-57.0,511.0,CAPT LES EASOM,IMO7129520,WTT8587,1025,under way using engine,37.67,9.45,3.8,32
367008810,2016-01-01T00:27:19,21.31022,-157.87303,0.0,4.9,511.0,CAPT LES EASOM,IMO7129520,WTT8587,1025,under way using engine,37.67,9.45,3.8,32
367845000,2016-01-01T00:32:49,21.37826,-157.96608,0.0,155.0,359.0,NAVAJO,IMO8834926,NOYK,1018,moored,65.44,12.8,,35
367845000,2016-01-01T00:50:48,21.37826,-157.96608,0.0,-192.4,359.0,NAVAJO,IMO8834926,NOYK,1018,moored,65.44,12.8,,35
367309860,2016-01-01T01:14:34,21.31000,-157.87020,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367008810,2016-01-01T00:01:18,21.30680,-157.86874,1.0,-78.4,511.0,CAPT LES EASOM,IMO7129520,WTT8587,1025,under way using engine,37.67,9.45,3.8,32
367845000,2016-01-01T00:02:49,21.37823,-157.96607,0.0,192.7,0.0,NAVAJO,IMO8834926,NOYK,1018,moored,65.44,12.8,,35
367309860,2016-01-01T01:15:45,21.31000,-157.87019,0.0,0.0,304.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367008810,2016-01-01T00:09:09,21.30936,-157.87271,2.0,-90.8,511.0,CAPT LES EASOM,IMO7129520,WTT8587,1025,under way using engine,37.67,9.45,3.8,32
367309860,2016-01-01T00:10:34,21.30994,-157.87021,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367845000,2016-01-01T00:11:46,21.37825,-157.96609,0.0,192.7,0.0,NAVAJO,IMO8834926,NOYK,1018,moored,65.44,12.8,,35
367309860,2016-01-01T00:12:54,21.30994,-157.87021,0.0,0.0,303.0,NAMAHOE,IMO9162863,WDD9321,1025,under way using engine,32.64,11.27,4.5,31
367008810,2016-01-01T00:23:59,21.31021,-157.87302,0.0,1.7,511.0,CAPT LES EASOM,IMO7129520,WTT8587,1025,under way using engine,37.67,9.45,3.8,32
367310270,2016-01-01T00:23:50,21.26170,-158.07696,8.6,88.0,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367084860,2016-01-01T00:35:04,55.33353,-160.49782,0.0,-135.9,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367084860,2016-01-01T00:40:44,55.33351,-160.49784,0.0,-110.3,347.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367310270,2016-01-01T00:42:59,21.26399,-158.02729,9.0,86.7,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367084860,2016-01-01T00:45:24,55.33349,-160.49783,0.0,-141.7,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367084860,2016-01-01T00:48:44,55.33350,-160.49783,0.0,-149.2,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
636016127,2016-01-01T00:50:48,21.28923,-157.92335,0.0,82.0,158.0,LEO SUN,IMO9457608,D5EP6,1024,at anchor,243.8,42,15.7,80
367084860,2016-01-01T00:55:44,55.33349,-160.49783,0.0,-67.3,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367310270,2016-01-01T00:58:30,21.26565,-157.98770,8.4,87.1,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T01:04:10,21.26612,-157.97339,8.4,87.2,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T01:07:39,21.26635,-157.96459,8.4,90.7,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T01:10:59,21.26650,-157.95620,8.5,88.7,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T01:12:08,21.26681,-157.95325,8.4,74.3,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367084860,2016-01-01T01:16:13,55.33350,-160.49784,0.0,-105.8,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367084860,2016-01-01T01:17:15,55.33350,-160.49783,0.0,50.0,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
366606000,2016-01-01T00:01:17,21.31050,-157.86748,0.0,-120.4,189.0,HAWAII RESPONDER,IMO9043897,WBO8589,1011,under way using engine,63.57,13.43,4.4,54
367084860,2016-01-01T00:05:36,55.33351,-160.49784,0.0,-134.5,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367084860,2016-01-01T00:07:54,55.33354,-160.49783,0.0,-177.9,345.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367084860,2016-01-01T00:22:34,55.33353,-160.49783,0.0,-150.6,345.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367310270,2016-01-01T00:22:40,21.26162,-158.07994,8.5,93.0,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T00:24:59,21.26186,-158.07404,8.6,86.9,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367084860,2016-01-01T00:27:14,55.33354,-160.49781,0.0,-172.2,345.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367310270,2016-01-01T00:30:40,21.26241,-158.05951,8.6,87.5,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T00:32:59,21.26269,-158.05346,8.6,87.1,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T00:34:10,21.26283,-158.05047,8.7,87.6,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367084860,2016-01-01T00:39:35,55.33349,-160.49783,0.0,-60.6,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367310270,2016-01-01T00:46:10,21.26439,-158.01909,8.5,87.8,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T00:50:39,21.26481,-158.00757,8.4,87.1,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367084860,2016-01-01T00:54:24,55.33351,-160.49784,0.0,-142.0,346.0,PRIMUS,IMO8852423,WDI7790,1001,engaged in fishing,17.65,6.71,,30
367310270,2016-01-01T00:59:40,21.26581,-157.98472,8.6,86.3,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
367310270,2016-01-01T01:00:50,21.26588,-157.98173,8.5,89.3,511.0,NA'INA,,WDD9358,1005,under way using engine,28.77,7.9,,
